age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
41,management,married,high.school,no,yes,no,cellular,may,mon,180,2,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
55,admin.,married,high.school,no,no,no,telephone,oct,mon,317,2,3,success,-1.1,94.601,-49.5,0.977,4963.6
49,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,135,1,2,failure,-1.8,92.893,-46.2,1.266,5099.1
26,admin.,married,high.school,no,no,no,telephone,jun,fri,120,6,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
38,management,divorced,university.degree,no,yes,no,cellular,jul,tue,543,9,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
38,admin.,married,university.degree,no,yes,no,telephone,may,tue,47,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191
49,housemaid,married,professional.course,no,yes,no,cellular,jul,thu,351,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
51,technician,married,professional.course,no,yes,yes,cellular,aug,thu,246,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
41,services,divorced,basic.9y,no,yes,no,telephone,jun,thu,163,1,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
32,services,married,high.school,no,no,no,telephone,may,thu,175,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46,services,married,high.school,no,yes,no,cellular,aug,tue,183,3,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
33,technician,divorced,professional.course,no,no,no,telephone,may,wed,85,4,0,nonexistent,1.1,93.994,-36.4,4.859,5191
68,retired,divorced,professional.course,no,yes,no,cellular,oct,tue,418,2,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5
41,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,69,1,1,failure,-1.8,93.075,-47.1,1.405,5099.1
32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,460,2,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
29,admin.,single,university.degree,no,no,no,cellular,may,tue,245,6,1,failure,-1.8,92.893,-46.2,1.344,5099.1
36,admin.,married,university.degree,no,yes,no,cellular,may,tue,196,1,0,nonexistent,-1.8,93.876,-40,0.697,5008.7
37,admin.,single,university.degree,no,yes,no,cellular,aug,fri,212,7,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,admin.,married,university.degree,no,no,no,cellular,aug,mon,147,1,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
33,unemployed,divorced,professional.course,no,yes,no,cellular,aug,mon,151,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
53,management,married,university.degree,no,yes,yes,telephone,aug,fri,81,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
56,management,married,university.degree,no,yes,no,cellular,jul,tue,90,1,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
33,management,married,professional.course,no,no,no,cellular,may,thu,578,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
48,admin.,divorced,basic.9y,no,no,no,cellular,jul,tue,1424,4,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
22,student,single,high.school,no,no,no,cellular,aug,thu,53,2,1,success,-2.9,92.201,-31.4,0.873,5076.2
50,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,23,9,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
58,retired,married,professional.course,no,no,no,cellular,nov,wed,577,1,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
56,retired,married,professional.course,no,yes,no,cellular,aug,mon,202,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
53,self-employed,divorced,university.degree,no,no,no,cellular,jul,mon,397,3,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
80,retired,divorced,basic.4y,no,no,yes,cellular,dec,fri,720,5,1,failure,-3,92.713,-33,0.718,5023.5
50,management,married,university.degree,no,yes,no,telephone,apr,fri,198,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
33,services,single,high.school,no,yes,no,telephone,may,thu,789,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191
29,technician,single,university.degree,no,no,yes,cellular,nov,thu,57,1,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
45,self-employed,single,basic.9y,no,yes,no,cellular,apr,wed,156,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
34,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,25,4,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
35,admin.,married,university.degree,no,yes,no,cellular,nov,mon,690,1,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
46,admin.,single,high.school,no,no,no,cellular,aug,thu,329,2,4,failure,-1.7,94.027,-38.3,0.904,4991.6
33,admin.,single,high.school,no,yes,no,cellular,aug,tue,195,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
51,admin.,married,university.degree,no,no,no,cellular,nov,tue,104,2,1,success,-0.1,93.2,-42,4.153,5195.8
58,admin.,married,high.school,no,no,no,cellular,aug,thu,214,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
45,housemaid,single,basic.9y,no,yes,no,telephone,jun,mon,113,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
31,technician,married,high.school,no,yes,yes,cellular,nov,thu,232,1,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
24,student,single,professional.course,no,no,no,cellular,nov,mon,180,2,1,failure,-3.4,92.649,-30.1,0.722,5017.5
37,services,divorced,high.school,no,yes,no,telephone,jun,tue,42,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
48,technician,married,professional.course,no,no,yes,cellular,jul,wed,266,5,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46,admin.,married,high.school,no,yes,no,cellular,nov,thu,308,1,1,failure,-0.1,93.2,-42,4.076,5195.8
56,technician,married,basic.4y,no,yes,no,telephone,may,mon,143,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191
33,self-employed,single,professional.course,no,yes,no,cellular,jul,tue,85,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
42,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,63,4,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
54,blue-collar,married,basic.9y,no,no,no,cellular,jun,fri,258,2,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
28,technician,single,high.school,no,yes,no,telephone,jul,tue,166,6,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
38,technician,married,high.school,no,no,no,cellular,aug,tue,100,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
30,technician,single,university.degree,no,no,no,cellular,sep,thu,327,2,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6
55,technician,married,professional.course,no,yes,no,cellular,oct,tue,182,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5
45,technician,married,professional.course,no,no,no,cellular,jul,wed,158,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
25,admin.,single,high.school,no,yes,no,cellular,jul,thu,418,4,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
54,management,married,high.school,no,no,no,cellular,aug,mon,725,4,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
28,technician,single,university.degree,no,yes,no,cellular,mar,mon,120,3,0,nonexistent,-1.8,92.843,-50,1.811,5099.1
33,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,244,1,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
48,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,94,4,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
36,technician,married,high.school,no,no,no,telephone,jun,tue,128,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
38,services,single,high.school,no,no,no,cellular,sep,fri,256,2,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6
42,admin.,divorced,university.degree,no,yes,yes,cellular,aug,fri,153,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
24,admin.,single,university.degree,no,yes,no,cellular,apr,mon,393,3,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
33,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,44,1,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
34,entrepreneur,married,basic.4y,no,no,no,telephone,may,wed,75,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191
52,technician,married,university.degree,no,no,no,cellular,may,thu,211,1,4,success,-1.8,93.876,-40,0.677,5008.7
29,admin.,married,high.school,no,yes,no,cellular,may,mon,106,1,1,failure,-1.8,92.893,-46.2,1.299,5099.1
54,technician,married,professional.course,no,no,no,cellular,jul,fri,796,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
43,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,246,2,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
60,retired,married,high.school,no,no,no,cellular,may,thu,181,3,1,success,-1.8,93.876,-40,0.699,5008.7
49,admin.,divorced,high.school,no,no,no,cellular,jul,thu,602,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
34,admin.,married,university.degree,no,yes,no,cellular,may,mon,351,1,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
32,admin.,married,basic.9y,no,no,no,cellular,jul,mon,77,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
54,retired,divorced,university.degree,no,no,no,cellular,nov,fri,296,1,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
35,services,married,high.school,no,yes,no,cellular,may,fri,104,4,1,failure,-1.8,92.893,-46.2,1.313,5099.1
44,services,married,basic.9y,no,yes,no,telephone,may,fri,109,4,0,nonexistent,1.1,93.994,-36.4,4.864,5191
63,retired,married,professional.course,no,no,no,cellular,dec,mon,83,4,0,nonexistent,-3,92.713,-33,0.706,5023.5
28,technician,married,university.degree,no,yes,yes,cellular,may,thu,175,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
31,services,married,high.school,no,yes,no,cellular,may,mon,32,2,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
33,management,married,university.degree,no,no,no,telephone,may,mon,405,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191
25,admin.,single,university.degree,no,no,no,cellular,jul,fri,835,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
44,admin.,divorced,university.degree,no,yes,yes,cellular,jun,tue,130,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
54,technician,married,university.degree,no,yes,no,cellular,aug,thu,252,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
54,housemaid,married,professional.course,no,yes,no,telephone,jun,mon,152,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
32,technician,married,professional.course,no,no,no,cellular,may,fri,158,2,1,failure,-1.8,92.893,-46.2,1.313,5099.1
46,admin.,married,high.school,no,no,no,cellular,apr,thu,243,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
57,retired,divorced,professional.course,no,no,no,telephone,jun,wed,203,1,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
30,technician,single,professional.course,no,no,no,cellular,nov,thu,214,1,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
54,management,married,university.degree,no,yes,no,cellular,jul,wed,281,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
48,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,141,2,1,failure,-0.1,93.2,-42,4.153,5195.8
28,services,married,high.school,no,no,no,cellular,jul,tue,171,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
37,admin.,married,university.degree,no,yes,no,cellular,nov,mon,386,2,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
40,technician,married,basic.9y,no,no,no,telephone,nov,wed,319,1,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
28,technician,married,university.degree,no,yes,no,cellular,may,thu,402,1,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,95,1,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
45,admin.,married,professional.course,no,no,no,cellular,jul,fri,49,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,169,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
35,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,87,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
36,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,279,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1
57,admin.,married,university.degree,no,no,yes,cellular,jul,mon,231,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,self-employed,married,university.degree,no,no,no,telephone,jul,wed,215,3,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
29,management,single,university.degree,no,no,no,telephone,may,fri,118,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191
54,services,married,high.school,no,yes,no,telephone,jun,tue,184,5,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
39,admin.,married,high.school,no,no,no,telephone,may,wed,726,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191
36,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,320,1,2,failure,-3.4,92.649,-30.1,0.715,5017.5
59,admin.,married,high.school,no,yes,no,cellular,aug,wed,1019,2,1,success,-2.9,92.201,-31.4,0.884,5076.2
56,technician,married,university.degree,no,no,yes,telephone,jun,mon,69,1,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
51,technician,divorced,professional.course,no,no,yes,cellular,aug,fri,50,3,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
59,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,258,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
31,services,married,basic.9y,no,yes,no,cellular,jul,wed,537,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
21,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,89,6,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
33,technician,single,professional.course,no,yes,no,cellular,aug,wed,90,1,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
46,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,89,3,1,failure,-1.8,93.075,-47.1,1.405,5099.1
35,technician,married,university.degree,no,no,yes,cellular,aug,tue,204,2,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
32,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,205,4,1,failure,-3,92.713,-33,0.706,5023.5
35,services,married,high.school,no,yes,no,cellular,apr,fri,36,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
32,self-employed,single,university.degree,no,yes,no,cellular,may,mon,66,3,1,failure,-1.8,92.893,-46.2,1.299,5099.1
34,technician,married,professional.course,no,yes,no,telephone,sep,mon,157,5,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6
60,retired,divorced,high.school,no,no,no,cellular,sep,wed,99,2,2,failure,-3.4,92.379,-29.8,0.768,5017.5
43,services,divorced,high.school,no,no,no,cellular,jul,mon,388,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
58,technician,married,basic.4y,no,yes,no,telephone,oct,wed,88,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5
31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,114,1,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
38,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,121,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
35,management,married,university.degree,no,no,no,cellular,may,thu,304,1,1,failure,-1.8,92.893,-46.2,1.327,5099.1
31,admin.,single,high.school,no,no,no,cellular,jul,wed,75,4,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
30,self-employed,married,professional.course,no,yes,no,cellular,nov,thu,329,2,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
41,services,married,high.school,no,yes,no,telephone,may,tue,59,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191
53,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,180,1,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
58,retired,married,basic.4y,no,yes,no,telephone,jun,tue,159,4,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
28,self-employed,single,university.degree,no,yes,no,cellular,mar,fri,186,2,0,nonexistent,-1.8,92.843,-50,1.64,5099.1
38,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,159,1,1,failure,-1.8,92.893,-46.2,1.299,5099.1
32,technician,single,professional.course,no,yes,no,cellular,may,wed,97,2,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
36,admin.,married,university.degree,no,no,no,cellular,jun,mon,174,1,1,success,-2.9,92.963,-40.8,1.266,5076.2
27,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,152,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46,management,married,basic.9y,no,yes,no,cellular,nov,fri,996,1,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
40,admin.,married,university.degree,no,no,no,cellular,apr,thu,815,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
31,technician,married,professional.course,no,yes,no,telephone,jun,tue,208,1,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6
45,admin.,married,university.degree,no,yes,yes,cellular,may,fri,300,1,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
49,self-employed,married,high.school,no,no,no,cellular,may,fri,532,3,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
52,self-employed,married,university.degree,no,no,no,telephone,may,tue,31,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191
53,admin.,divorced,high.school,no,yes,no,cellular,jun,mon,70,1,1,failure,-2.9,92.963,-40.8,1.266,5076.2
48,services,single,high.school,no,yes,no,cellular,apr,fri,267,2,1,failure,-1.8,93.075,-47.1,1.405,5099.1
32,technician,married,professional.course,no,no,no,telephone,jun,thu,805,2,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
34,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,127,1,1,failure,-0.1,93.2,-42,4.12,5195.8
35,technician,married,professional.course,no,no,no,telephone,jun,thu,159,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
38,student,single,university.degree,no,no,no,telephone,may,thu,619,4,0,nonexistent,1.1,93.994,-36.4,4.86,5191
53,technician,single,professional.course,no,yes,no,cellular,nov,wed,1468,3,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
44,technician,divorced,professional.course,no,no,no,telephone,jun,thu,112,1,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
53,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,159,2,1,success,-2.9,92.201,-31.4,0.838,5076.2
39,management,single,basic.9y,no,yes,no,cellular,nov,mon,125,1,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
38,entrepreneur,married,basic.9y,no,no,no,cellular,nov,thu,166,3,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
33,services,married,high.school,no,yes,no,cellular,jun,wed,274,2,2,success,-1.7,94.055,-39.8,0.767,4991.6
29,technician,single,university.degree,no,yes,yes,cellular,aug,wed,225,1,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
33,unemployed,single,university.degree,no,no,no,cellular,aug,thu,126,2,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
33,admin.,single,university.degree,no,no,no,cellular,mar,tue,406,2,1,failure,-1.8,92.843,-50,1.614,5099.1
28,admin.,single,university.degree,no,no,no,cellular,oct,fri,317,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5
26,blue-collar,single,high.school,no,no,yes,cellular,jul,wed,111,8,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
35,admin.,single,university.degree,no,no,no,cellular,aug,tue,131,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46,admin.,married,university.degree,no,yes,no,telephone,jun,fri,193,7,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
45,admin.,single,university.degree,no,no,no,cellular,may,fri,582,1,1,success,-1.8,92.893,-46.2,1.259,5099.1
50,technician,married,high.school,no,no,no,telephone,may,wed,224,5,0,nonexistent,1.1,93.994,-36.4,4.856,5191
42,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,378,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
28,student,single,professional.course,no,no,no,telephone,jun,fri,168,2,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
36,admin.,divorced,high.school,no,no,yes,cellular,aug,fri,263,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
28,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,149,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
25,blue-collar,married,high.school,no,no,no,telephone,may,mon,217,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191
36,housemaid,married,basic.6y,no,yes,no,telephone,may,fri,60,16,0,nonexistent,1.1,93.994,-36.4,4.864,5191
34,admin.,married,university.degree,no,no,no,cellular,jul,tue,145,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
56,management,divorced,university.degree,no,no,no,telephone,jun,mon,252,4,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
34,management,married,university.degree,no,yes,no,cellular,nov,wed,96,1,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
32,admin.,single,university.degree,no,no,no,cellular,may,fri,24,7,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
33,technician,married,professional.course,no,no,no,cellular,jun,tue,189,2,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
48,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,63,1,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
36,management,married,university.degree,no,yes,yes,cellular,jul,thu,90,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,admin.,married,basic.9y,no,no,no,telephone,may,tue,198,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191
40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,231,1,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
29,management,married,university.degree,no,no,no,cellular,nov,fri,83,4,0,nonexistent,-0.1,93.2,-42,4.021,5195.8
55,management,married,university.degree,no,yes,no,cellular,aug,wed,52,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
53,admin.,married,professional.course,no,yes,no,telephone,may,tue,233,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191
28,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,156,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
38,technician,married,university.degree,no,yes,yes,cellular,jul,wed,150,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
